00342.jpg r:0.0005501651903614402, g:0.0006065944326110184, b:0.000672748894430697
00343.jpg r:0.0001412972342222929, g:0.00013806120841763914, b:0.00013552648306358606
00344.jpg r:0.0, g:0.0, b:0.0
00345.jpg r:1.638303729123436e-05, g:1.5269657524186186e-05, b:1.8986151189892553e-05
00346.jpg r:0.00025869382079690695, g:0.00027034367667511106, b:0.0002779167261905968
00347.jpg r:2.3730806788080372e-05, g:2.1316220227163285e-05, b:1.8160995750804432e-05
00348.jpg r:3.992257552454248e-05, g:4.596258804667741e-05, b:3.621612268034369e-05
00349.jpg r:0.0, g:0.0, b:0.0
00350.jpg r:4.168169107288122e-05, g:4.1197374230250716e-05, b:5.0704060413409024e-05
00351.jpg r:8.248613085015677e-06, g:6.8362996898940764e-06, b:4.699816145148361e-06
00352.jpg r:0.00012811546912416816, g:0.00012315227650105953, b:0.00012600127956829965
00353.jpg r:5.14347520947922e-05, g:3.687534626806155e-05, b:2.243014023406431e-05
00354.jpg r:3.133594145765528e-05, g:2.5614343030611053e-05, b:2.261228291899897e-05
00355.jpg r:0.00011880922829732299, g:0.00012264888209756464, b:0.00014745394582860172
00356.jpg r:8.237784641096368e-05, g:0.00011343867663526908, b:7.917243055999279e-05
00357.jpg r:4.406040898174979e-05, g:4.500487557379529e-05, b:2.083360232063569e-05
00358.jpg r:0.00010174613271374255, g:9.72156849456951e-05, b:9.279420191887766e-05
00359.jpg r:0.0004169657186139375, g:0.00047145411372184753, b:0.0003732059558387846
00360.jpg r:0.0019308042246848345, g:0.002001320943236351, b:0.0021226834505796432
00361.jpg r:0.00010890333214774728, g:0.0001063342861016281, b:0.00010420668695587665
00362.jpg r:2.570028811987868e-07, g:3.3939073773581185e-07, b:5.520153081306489e-07
00363.jpg r:0.00024293322348967195, g:0.0002525225281715393, b:0.0002630229282658547
00364.jpg r:5.913320819672663e-06, g:1.7152833606814966e-06, b:1.162505441243411e-06
00365.jpg r:1.5163175248744665e-06, g:1.5128604218261898e-06, b:1.3458447938319296e-06
00366.jpg r:0.00014486121654044837, g:0.00014869484584778547, b:0.00014580512652173638
00367.jpg r:2.072571442113258e-05, g:1.6162999600055628e-05, b:1.3483693692251109e-05
00368.jpg r:0.0001704113674350083, g:0.00017017597565427423, b:0.00017821119399741292
00369.jpg r:0.00010889006080105901, g:0.00010918802581727505, b:0.00010894218576140702
00371.jpg r:7.129399455152452e-05, g:9.770823817234486e-05, b:9.650859283283353e-05
00372.jpg r:2.3916381906019524e-05, g:1.659905865381006e-05, b:1.2669834177359007e-05
00373.jpg r:0.00013635092182084918, g:7.268959598150104e-05, b:1.1407040801714174e-05
00374.jpg r:0.0003891944361384958, g:0.0004044174565933645, b:0.00032166740857064724
00375.jpg r:0.003165103029459715, g:0.002866760827600956, b:0.0028369007632136345
00376.jpg r:6.929023948032409e-05, g:8.572493970859796e-05, b:0.00010456438758410513
00377.jpg r:0.0001903873635455966, g:0.00020937818044330925, b:0.00020976350060664117
00378.jpg r:0.00012765650171786547, g:0.00015283992979675531, b:0.0002013830962823704
00379.jpg r:0.0002445628633722663, g:0.00024666101671755314, b:0.0002610008232295513
00380.jpg r:0.00016027572564780712, g:0.0001715245598461479, b:0.0002119166310876608
00381.jpg r:0.0005176358390599489, g:0.0005159029387868941, b:0.0005904796998947859
00382.jpg r:0.00023530532780569047, g:0.0002393243194092065, b:0.00028486596420407295
00383.jpg r:0.00018355526844970882, g:0.0001865903614088893, b:0.00020144559675827622
00384.jpg r:0.0002425051643513143, g:0.00026481639361009, b:0.0002601189771667123
00385.jpg r:0.00032706744968891144, g:0.00034292417694814503, b:0.00033238501055166125
00386.jpg r:6.242697963898536e-06, g:7.007557087490568e-06, b:7.22164941180381e-06
00387.jpg r:0.000289688294287771, g:0.0003183328080922365, b:0.00029991986230015755
00388.jpg r:5.843171948072268e-06, g:6.6156344473711215e-06, b:7.024234491836978e-06
00389.jpg r:0.0004877255414612591, g:0.0005270116962492466, b:0.00047580775571987033
00390.jpg r:0.00013908877735957503, g:0.00014881591778248549, b:0.00014837287017144263
00391.jpg r:0.00011367211118340492, g:0.00013079197378829122, b:0.00012029982462991029
00392.jpg r:1.6300929928547703e-05, g:6.3675252022221684e-06, b:1.8612935264172847e-06
00393.jpg r:0.0001355321437586099, g:0.0001136436767410487, b:0.00013710054918192327
00394.jpg r:1.1857688150485046e-05, g:1.2722266546916217e-05, b:1.9572551536839455e-05
00395.jpg r:5.485045403474942e-05, g:5.171172961127013e-05, b:6.30345384706743e-05
00396.jpg r:0.00021613948047161102, g:0.0002159397554351017, b:0.00022437638835981488
00397.jpg r:2.7914884412894025e-05, g:2.507206954760477e-05, b:1.852777313615661e-05
00398.jpg r:4.313716090109665e-06, g:3.359856009410578e-06, b:2.328828486497514e-06
00399.jpg r:0.00019227944721933454, g:0.00016599474474787712, b:0.00012864604650530964
00400.jpg r:3.92507208744064e-05, g:3.549650136847049e-05, b:3.461500455159694e-05
00401.jpg r:7.1954600571189076e-06, g:3.216163349861745e-06, b:8.86716520653863e-07
00402.jpg r:0.000221354013774544, g:0.00021338020451366901, b:0.00013388460502028465
00403.jpg r:3.5565393773140386e-05, g:4.58397735201288e-05, b:4.649366746889427e-05
00404.jpg r:3.76962088921573e-05, g:3.932601975975558e-05, b:3.459606887190603e-05
00405.jpg r:4.350722883827984e-05, g:4.559694934869185e-05, b:4.34718604083173e-05
00406.jpg r:1.9926603272324428e-05, g:1.689602868282236e-05, b:1.4046862816030625e-05
00407.jpg r:5.476822116179392e-05, g:3.593089786591008e-05, b:3.46110355167184e-05
00408.jpg r:6.87065621605143e-05, g:7.136058411560953e-05, b:6.952506373636425e-05
00409.jpg r:0.00015391636407002807, g:0.00015643658116459846, b:0.00015569193055853248
00410.jpg r:0.00013889191905036569, g:0.00013967978884465992, b:0.00013973406748846173
00411.jpg r:1.488782527303556e-05, g:1.775116106728092e-05, b:1.8887436453951523e-05
00412.jpg r:0.00033621484180912375, g:0.00037725927541032434, b:0.00039063661824911833
00413.jpg r:0.00010313557868357748, g:0.00010235638183075935, b:0.00010449272667756304
00414.jpg r:0.00018132684635929763, g:0.0001912143488880247, b:0.00019246806914452463
00415.jpg r:0.00025857792934402823, g:0.00034169614082202315, b:0.0004521964001469314
00416.jpg r:0.00012215677998028696, g:0.00015170883852988482, b:0.0001611925836186856
00417.jpg r:0.00020518593373708427, g:0.00021797133376821876, b:0.00023810860875528306
00418.jpg r:7.303699385374784e-05, g:7.306309271370992e-05, b:7.577431097161025e-05
00419.jpg r:0.00028857903089374304, g:0.00029093812918290496, b:0.00029148184694349766
00420.jpg r:2.09773970709648e-05, g:2.3361300918622874e-05, b:2.517481698305346e-05
00421.jpg r:0.0006672384333796799, g:0.0006603387882933021, b:0.0006589821423403919
00422.jpg r:4.016893399239052e-06, g:4.0389973037235904e-06, b:5.75356898480095e-06
00423.jpg r:0.0, g:0.0, b:0.0
00424.jpg r:1.593743945704773e-06, g:1.5918351436994271e-06, b:1.6389897155022481e-06
00425.jpg r:1.353244351776084e-05, g:1.3441303963190876e-05, b:1.3315102478372864e-05
00426.jpg r:7.791969983372837e-05, g:8.051130862440914e-05, b:6.728983134962618e-05
00427.jpg r:6.870093056932092e-05, g:5.848529690410942e-05, b:6.465324258897454e-05
00428.jpg r:0.0004900909261777997, g:0.0005368965212255716, b:0.0006043135654181242
00429.jpg r:0.0001975771738216281, g:0.00019687486928887665, b:0.00017688338994048536
00430.jpg r:0.0019114420283585787, g:0.0019582505337893963, b:0.002038039267063141
00431.jpg r:4.145576531300321e-05, g:3.745488720596768e-05, b:2.6902378522208892e-05
00432.jpg r:0.0011812690645456314, g:0.0012000148417428136, b:0.001245279097929597
00433.jpg r:0.00019965559476986527, g:0.0001753099204506725, b:0.00015649062697775662
00434.jpg r:0.00023202059674076736, g:0.00015095820708665997, b:0.00014511693734675646
00435.jpg r:6.914146069902927e-05, g:6.19606435066089e-05, b:5.537274410016835e-05
00436.jpg r:0.00018705101683735847, g:0.00015085330232977867, b:0.00012694252654910088
00437.jpg r:2.4397653760388494e-05, g:2.4693676095921546e-05, b:2.355688593524974e-05
00438.jpg r:0.00011084819561801851, g:0.00011297035962343216, b:0.0001080570655176416
00439.jpg r:0.00013210313045419753, g:0.00012981303734704852, b:0.0001281547301914543
00440.jpg r:0.0002008533338084817, g:0.0002594278776086867, b:0.000361616286681965
00442.jpg r:0.00015544521738775074, g:0.0001560983364470303, b:0.00015707984857726842
00443.jpg r:0.0002718621399253607, g:0.00021868344629183412, b:0.00011444184929132462
00444.jpg r:0.00018829612236004323, g:0.00013376143760979176, b:7.830319373169914e-05
00445.jpg r:4.271701254765503e-05, g:3.457893762970343e-05, b:3.280632517999038e-05
00446.jpg r:7.439316686941311e-05, g:9.748800948727876e-05, b:0.00011158564302604645
00447.jpg r:0.00013026053784415126, g:0.00013127728016115725, b:0.00014162737352307886
00448.jpg r:1.238203026332485e-06, g:1.4418103546631755e-06, b:1.6476449218316702e-06
00449.jpg r:6.911524451425066e-06, g:6.849145393061917e-06, b:6.520238457596861e-06
00450.jpg r:9.489808144280687e-05, g:9.800545376492664e-05, b:0.00011236572754569352
00451.jpg r:0.00016423217311967164, g:0.00020556466188281775, b:0.00029808419640176
00452.jpg r:0.00043890869710594416, g:0.00046869038487784564, b:0.0005210409872233868
00453.jpg r:0.0002583778405096382, g:0.0002759735216386616, b:0.0003584889927878976
00456.jpg r:0.0007143096881918609, g:0.000711719854734838, b:0.0007267248583957553
00458.jpg r:0.0004091598093509674, g:0.00045315484749153256, b:0.0005362059455364943
00459.jpg r:0.00012906163465231657, g:0.00012840182171203196, b:0.00010353825200581923
00460.jpg r:0.0001996304199565202, g:0.00018044398166239262, b:0.00019403967598918825
00461.jpg r:0.00025573791936039925, g:0.00027139062876813114, b:0.00025451340479776263
00462.jpg r:0.0001306661870330572, g:0.00013385730562731624, b:0.0001318455906584859
00463.jpg r:0.0001781123864930123, g:0.00019495852757245302, b:0.00017266084614675492
00464.jpg r:0.0002402728277957067, g:0.00021715328330174088, b:0.00017090464825741947
00465.jpg r:0.0005688911187462509, g:0.00059544388204813, b:0.0006215550820343196
00466.jpg r:0.0001089666475309059, g:0.00011940176773350686, b:0.00010679532715585083
00467.jpg r:0.00023295532446354628, g:0.00022318557603284717, b:0.00020415414473973215
00468.jpg r:8.457675721729174e-05, g:8.652664109831676e-05, b:8.728902321308851e-05
00469.jpg r:8.912775228964165e-05, g:6.093322008382529e-05, b:2.8293667128309608e-05
00470.jpg r:1.5216834071907215e-05, g:1.2458725905162282e-05, b:1.6150286683114246e-05
00471.jpg r:5.553993833018467e-05, g:3.813242801697925e-05, b:1.683431582932826e-05
00472.jpg r:0.0001121622190112248, g:0.00010853412095457315, b:0.00010756975098047405
00473.jpg r:1.6106481780298054e-05, g:1.5496814739890397e-05, b:8.442613761872053e-06
00474.jpg r:9.839650010690093e-05, g:0.00010487242980161682, b:0.00011252067633904517
00475.jpg r:0.0001605483703315258, g:0.00016870314721018076, b:0.00019529846031218767
00476.jpg r:8.372883166885003e-05, g:8.363343658857048e-05, b:8.928235911298543e-05
00477.jpg r:0.00012606769450940192, g:0.00015920624719001353, b:0.00017358994227834046
00478.jpg r:4.515201726462692e-05, g:3.88243242923636e-05, b:2.668545494088903e-05
00479.jpg r:0.00023036019410938025, g:0.00026167643954977393, b:0.0003102124319411814
00480.jpg r:6.106626824475825e-05, g:5.0745115004247054e-05, b:4.4928361603524536e-05
00481.jpg r:5.202554530114867e-05, g:2.764936289167963e-05, b:8.38595733512193e-05
00482.jpg r:0.00012913995306007564, g:0.00013383792247623205, b:0.00014884979464113712
00483.jpg r:0.0002768219856079668, g:0.00028960086638107896, b:0.0002563240414019674
00484.jpg r:0.0003379548725206405, g:0.00040951563278213143, b:0.00043658813228830695
00485.jpg r:0.000720334006473422, g:0.0008325388771481812, b:0.0009278992656618357
00486.jpg r:4.87067190988455e-05, g:5.264655192149803e-05, b:5.610794323729351e-05
00487.jpg r:1.02985255878707e-08, g:8.312781574204564e-09, b:1.0069815203905819e-08
00488.jpg r:0.0006010839715600014, g:0.0006048734067007899, b:0.0006361633422784507
00489.jpg r:7.318340522033395e-06, g:5.228798727330286e-06, b:3.0058499760343693e-06
00490.jpg r:9.43263148656115e-05, g:6.843263690825552e-05, b:4.4916465412825346e-05
00492.jpg r:2.1957623175694607e-05, g:3.704171467688866e-05, b:4.8546819016337395e-05
00493.jpg r:7.370040111709386e-05, g:7.123631075955927e-05, b:7.234670192701742e-05
00494.jpg r:0.00018143441411666572, g:0.0001815066789276898, b:0.00017793162260204554
00495.jpg r:8.373272430617362e-05, g:8.841718954499811e-05, b:9.880941797746345e-05
00496.jpg r:0.00023892729950603098, g:0.00027109743678011, b:0.00027254439191892743
00497.jpg r:5.479821265907958e-05, g:4.337217251304537e-05, b:3.127558375126682e-05
00498.jpg r:1.817851261876058e-05, g:1.9493336367304437e-05, b:1.5422168871737085e-05
00499.jpg r:9.857448048933293e-07, g:7.240979016387428e-07, b:6.859503400846734e-07
00500.jpg r:0.0007362369215115905, g:0.0007301527657546103, b:0.0006780034163966775
00501.jpg r:0.0002104854502249509, g:0.00021741539239883423, b:0.000231223733862862
00502.jpg r:2.100382698699832e-05, g:3.290125459898263e-05, b:5.292533023748547e-05
00503.jpg r:0.00011778280895669013, g:0.00011645421182038262, b:0.00014074175851419568
00504.jpg r:0.00010099152132170275, g:0.00011908485612366349, b:0.00014202905003912747
00505.jpg r:1.0439900506753474e-05, g:4.070223440066911e-06, b:1.5596252751493012e-06
00506.jpg r:0.0012832415523007512, g:0.001571401720866561, b:0.001996817532926798
00507.jpg r:0.00018352351617068052, g:0.00016987486742436886, b:0.00014147188630886376
00508.jpg r:0.00014805667160544544, g:0.00021685875253751874, b:0.0002751577994786203
00509.jpg r:0.00023533584317192435, g:0.00023642665473744273, b:0.00021808702149428427
00510.jpg r:0.00018442003056406975, g:0.00022822071332484484, b:0.0002958238183055073
00511.jpg r:1.865584999904968e-05, g:2.192149986512959e-05, b:2.9922179237473756e-05
00512.jpg r:4.039957275381312e-05, g:2.7858892281074077e-05, b:2.5969435228034854e-05
00513.jpg r:3.151134660583921e-05, g:3.099308014498092e-05, b:2.7502803277457133e-05
00514.jpg r:5.3518888307735324e-05, g:3.716632636496797e-05, b:2.4048307750490494e-05
00515.jpg r:0.0001815189461922273, g:0.00018568773521110415, b:0.00020418436906766146
00516.jpg r:8.388776041101664e-05, g:8.165500912582502e-05, b:8.093904034467414e-05
00518.jpg r:0.0001319005386903882, g:0.00013906451931688935, b:0.00015940942103043199
00519.jpg r:0.0001766990462783724, g:0.00019737659022212029, b:0.0002558623091317713
00520.jpg r:8.196137787308544e-05, g:8.000945672392845e-05, b:8.3046434156131e-05
00521.jpg r:0.00030280768987722695, g:0.00030018106917850673, b:0.00031993782613426447
00522.jpg r:0.00025274348445236683, g:0.00023369782138615847, b:0.00020444043911993504
00523.jpg r:0.0002089922345476225, g:0.00022413756232708693, b:0.00025882438058033586
00524.jpg r:0.0001974299957510084, g:0.0001970909652300179, b:0.00019604437693487853
00525.jpg r:9.337938536191359e-05, g:0.00010062124056275934, b:0.00011648875806713477
00526.jpg r:0.00032177992397919297, g:0.0003081161412410438, b:0.0003116991138085723
00527.jpg r:0.00015427684411406517, g:0.00011216244456591085, b:0.00011672551045194268
00529.jpg r:4.247648757882416e-05, g:4.1561434045434e-05, b:4.5812710595782846e-05
00530.jpg r:0.00025064419605769217, g:0.0002684220380615443, b:0.0003000331635121256
00531.jpg r:0.000305583409499377, g:0.0003161634085699916, b:0.0003336027730256319
00532.jpg r:9.588869579602033e-05, g:0.00010159703379031271, b:0.00011631057714112103
00533.jpg r:0.0003815872478298843, g:0.00032481877133250237, b:0.00025501209893263876
00534.jpg r:0.00023071060422807932, g:0.00023290312674362212, b:0.00024692725855857134
00535.jpg r:0.00011242175241932273, g:0.00010981783270835876, b:0.00010290370846632868
00536.jpg r:0.00013252996723167598, g:0.00014436995843425393, b:0.00017073309572879225
00537.jpg r:0.0003178893821313977, g:0.000325267668813467, b:0.0003402087604627013
00538.jpg r:0.00020228399080224335, g:0.0001509740250185132, b:0.0002919246326200664
00539.jpg r:0.0003292310575488955, g:0.00034452922409400344, b:0.00037903193151578307
00540.jpg r:0.000569207826629281, g:0.0005879420787096024, b:0.0006479164585471153
00541.jpg r:0.0001959638757398352, g:0.00020337106252554804, b:0.00021631178969983011
00542.jpg r:0.00011380334763089195, g:0.00011310834815958515, b:0.0001118677100748755
00543.jpg r:0.0004754466935992241, g:0.0005084057338535786, b:0.0006017506821081042
00544.jpg r:0.0004485253302846104, g:0.000525604176800698, b:0.0007336073322221637
00545.jpg r:0.0002288567484356463, g:0.0002647891524247825, b:0.00032000362989492714
00546.jpg r:0.0001498426718171686, g:0.00016530120046809316, b:0.00017953358474187553
00547.jpg r:9.154470171779394e-05, g:9.534307173453271e-05, b:0.00010841235052794218
00548.jpg r:1.135439561039675e-05, g:1.0601843314361759e-05, b:8.483462806907482e-06
00549.jpg r:0.0003441088483668864, g:0.00023610035714227706, b:0.00016241583216469735
00550.jpg r:0.0002600345469545573, g:0.0001664527808316052, b:8.719717152416706e-05
00551.jpg r:0.0005077359965071082, g:0.00042224288336001337, b:0.0003985768707934767
00552.jpg r:0.00017698609735816717, g:0.0001878544280771166, b:0.00019016716396436095
00553.jpg r:0.00047730549704283476, g:0.000496522756293416, b:0.0004347120993770659
00554.jpg r:0.00038712573586963117, g:0.0003826937754638493, b:0.0003821685095317662
00555.jpg r:0.00020438613137230277, g:0.00021097502030897886, b:0.00021099013974890113
00556.jpg r:0.000149282393977046, g:0.00015308096772059798, b:0.0001529843866592273
00557.jpg r:9.703409887151793e-05, g:9.94308793451637e-05, b:0.00010018453758675605
00558.jpg r:0.00025944726075977087, g:0.00028536684112623334, b:0.0003036893322132528
00559.jpg r:0.00020157471590209752, g:0.00020156876416876912, b:0.00018846620514523238
00560.jpg r:7.526558329118416e-05, g:7.102629751898348e-05, b:6.518428563140333e-05
00561.jpg r:1.3568191207014024e-05, g:1.549853004689794e-05, b:1.847581734182313e-05
00563.jpg r:3.481768726487644e-05, g:2.603366556286346e-05, b:1.9897252059308812e-05
00564.jpg r:5.112211511004716e-05, g:4.631485717254691e-05, b:3.948764788219705e-05
00565.jpg r:0.00017016779747791588, g:0.00016495439922437072, b:0.00016705536108929664
00566.jpg r:0.00011556663230294362, g:9.088368096854538e-05, b:6.363449938362464e-05
00567.jpg r:7.998217915883288e-05, g:9.085807687370107e-05, b:0.00011096450907643884
00568.jpg r:6.460549775511026e-05, g:8.18915941636078e-05, b:8.166113548213616e-05
00569.jpg r:0.0002801959926728159, g:0.0002676509029697627, b:0.0002850369783118367
00570.jpg r:0.00044673646334558725, g:0.0005226666107773781, b:0.0006333491764962673
00571.jpg r:0.00026848111883737147, g:0.000296577753033489, b:0.0003214120806660503
00572.jpg r:5.650339153362438e-05, g:6.139292963780463e-05, b:7.557310163974762e-05
00573.jpg r:3.9678670873399824e-05, g:3.598917828639969e-05, b:2.699161268537864e-05
00574.jpg r:2.4324594050995074e-05, g:2.939271871582605e-05, b:2.7177271476830356e-05
00575.jpg r:0.0006469498621299863, g:0.0007331797387450933, b:0.000671428395435214
00576.jpg r:1.1973625078098848e-05, g:1.6723060980439186e-05, b:2.199448863393627e-05
00577.jpg r:2.7684633096214384e-05, g:2.828325523296371e-05, b:2.8540553103084676e-05
00578.jpg r:7.281246507773176e-05, g:7.90748163126409e-05, b:8.876173524186015e-05
00579.jpg r:0.0005259155295789242, g:0.000518467859365046, b:0.000489276833832264
00580.jpg r:0.00011964439181610942, g:0.00013166567077860236, b:0.0001321923773502931
00581.jpg r:1.6819503798615187e-05, g:1.4357811778609175e-05, b:1.2203946425870527e-05
00582.jpg r:0.00012703685206361115, g:0.000165701872901991, b:0.00017038473743014038
00583.jpg r:0.0002650469250511378, g:0.00029748515225946903, b:0.0003058574511669576
00584.jpg r:0.00037388000055216253, g:0.0003910898813046515, b:0.00037135148886591196
00585.jpg r:2.130170469172299e-05, g:2.6456211344338953e-05, b:1.6246372979367152e-05
00586.jpg r:0.00011443110270192847, g:0.00014234223635867238, b:0.00016933985170908272
00587.jpg r:5.9894766309298575e-05, g:5.8003264712169766e-05, b:5.550923742703162e-05
00588.jpg r:0.0002071180788334459, g:0.0002708406827878207, b:0.0003861764562316239
00589.jpg r:0.0007925874087959528, g:0.0007269512861967087, b:0.0007634456269443035
00590.jpg r:0.0008932326454669237, g:0.0008342420915141702, b:0.0008117604302242398
00591.jpg r:1.4229485714167822e-06, g:1.2516316019173246e-06, b:1.5344407984230202e-06
00592.jpg r:8.790392894297838e-05, g:8.791009895503521e-05, b:6.597161700483412e-05
00593.jpg r:0.0, g:0.0, b:0.0
00594.jpg r:0.00010540171933826059, g:0.00013303844025358558, b:0.00015264660760294646
00595.jpg r:0.0001257992844330147, g:0.00013305469474289566, b:0.0001369552337564528
00596.jpg r:2.579705324023962e-05, g:2.72335691988701e-05, b:2.6318597520003095e-05
00597.jpg r:1.0128827852895483e-05, g:7.214798642962705e-06, b:1.7782640497898683e-06
00598.jpg r:6.241965024855745e-07, g:9.58276814344572e-07, b:2.1039754756202456e-06
00599.jpg r:3.525509782775771e-06, g:4.1104917727352586e-06, b:6.298253538261633e-06
00600.jpg r:5.8861809520749375e-05, g:5.1603296014945954e-05, b:5.3109390137251467e-05
00601.jpg r:5.850095476489514e-05, g:5.2217175834812224e-05, b:4.8457677621627226e-05
00602.jpg r:1.962764326890465e-05, g:1.9879858882632107e-05, b:2.3304161004489288e-05
00603.jpg r:0.0006518310401588678, g:0.000687359890434891, b:0.0007022319477982819
00604.jpg r:0.0, g:0.0, b:0.0
00605.jpg r:0.0, g:0.0, b:0.0
00606.jpg r:0.00012725885608233511, g:0.00011423142859712243, b:8.562181028537452e-05
00607.jpg r:0.00015427768812514842, g:0.0001625743170734495, b:0.00017515351646579802
00608.jpg r:0.00016549273277632892, g:0.00016874038556125015, b:0.00016930139099713415
00609.jpg r:0.0001608908351045102, g:0.0001591399050084874, b:0.0001551722816657275
00611.jpg r:7.541604281868786e-05, g:8.110044291242957e-05, b:5.876473369426094e-05
00612.jpg r:0.000494780542794615, g:0.00046896759886294603, b:0.0004736591945402324
00613.jpg r:0.0002464094723109156, g:0.00033463904401287436, b:0.00043753505451604724
00615.jpg r:2.087966277031228e-05, g:1.806134605430998e-05, b:1.751371382852085e-05
00616.jpg r:4.062236621393822e-05, g:3.75911986338906e-05, b:3.4179720387328416e-05
00617.jpg r:0.00013968051644042134, g:0.00014724419452250004, b:0.00016748084453865886
00618.jpg r:5.7546487369108945e-05, g:7.543321407865733e-05, b:9.867889457382262e-05
00619.jpg r:0.00015639487537555397, g:0.00016603196854703128, b:0.00017668474174570292
00620.jpg r:0.00029089933377690613, g:0.00035139580722898245, b:0.0004146264400333166
00621.jpg r:6.142896745586768e-05, g:6.669726280961186e-05, b:7.376419671345502e-05
00622.jpg r:0.0001188161622849293, g:0.00012182386126369238, b:0.00012564437929540873
00623.jpg r:6.576970918104053e-05, g:6.565318471984938e-05, b:6.269624282140285e-05
00624.jpg r:0.0001038538757711649, g:0.00011284468928351998, b:0.00012320911628194153
00625.jpg r:0.0003725896240212023, g:0.0003792477073147893, b:0.0003807133180089295
00626.jpg r:0.0003014940884895623, g:0.00031921506160870194, b:0.0003439981956034899
00627.jpg r:6.856171967228875e-05, g:6.67500717099756e-05, b:6.825714081060141e-05
00628.jpg r:2.5946552341338247e-05, g:2.683037382666953e-05, b:2.6645080652087927e-05
00629.jpg r:1.3622433471027762e-05, g:1.4460574675467797e-05, b:1.517623331892537e-05
00630.jpg r:0.00018906843615695834, g:0.00023386708926409483, b:0.00018204236403107643
00631.jpg r:9.760362445376813e-05, g:0.00013769438373856246, b:0.00014954854850657284
00632.jpg r:0.0005368843558244407, g:0.0004730431828647852, b:0.0003425507165957242
00633.jpg r:9.252374729840085e-05, g:0.000111050670966506, b:0.00012683673412539065
00634.jpg r:5.1297687605256215e-05, g:4.692533548222855e-05, b:4.003943831776269e-05
00635.jpg r:6.218979979166761e-05, g:5.9288919146638364e-05, b:4.472422006074339e-05
00636.jpg r:5.448358569992706e-05, g:5.910269828746095e-05, b:5.936606248724274e-05
00637.jpg r:2.4386794393649325e-05, g:2.6817418984137475e-05, b:3.3140597224701196e-05
00638.jpg r:0.00015771340986248106, g:0.0001846737286541611, b:0.0002225540956715122
00639.jpg r:1.1941663615289144e-05, g:1.1983920558122918e-05, b:1.2330590834608302e-05
00641.jpg r:0.0002768219856079668, g:0.00028960086638107896, b:0.0002563240414019674
00642.jpg r:0.000720334006473422, g:0.0008325388771481812, b:0.0009278992656618357
00643.jpg r:0.00013901136117056012, g:0.00015145388897508383, b:0.00018469504720997065
00644.jpg r:0.0005026489379815757, g:0.0006258396897464991, b:0.0008169086650013924
00645.jpg r:9.27783694351092e-05, g:9.981109178625047e-05, b:0.00011807109694927931
00646.jpg r:0.00021922920132055879, g:0.00024167439551092684, b:0.00030968146165832877
00647.jpg r:0.00019053381402045488, g:0.00019559280190151185, b:0.0002021495602093637
00649.jpg r:0.0001005998783512041, g:0.00011202231689821929, b:0.0001372760016238317
00650.jpg r:0.001293674693442881, g:0.0013390500098466873, b:0.00138563709333539
00651.jpg r:0.0005538683035410941, g:0.0006234949105419219, b:0.000724622281268239
00652.jpg r:7.977196219144389e-05, g:8.983392035588622e-05, b:0.00010683480650186539
00653.jpg r:0.00010750298679340631, g:0.00012677887571044266, b:0.000142252683872357
00654.jpg r:6.190788553794846e-05, g:4.195086148683913e-05, b:2.813241553667467e-05
00655.jpg r:0.00019614279153756797, g:0.0001460837374906987, b:8.408777648583055e-05
00656.jpg r:8.911911572795361e-05, g:6.376238161465153e-05, b:0.0001542899408377707
00657.jpg r:0.00012199430784676224, g:0.00012317742221057415, b:0.00012039602734148502
00658.jpg r:0.0002840476226992905, g:0.00027583056362345815, b:0.00025526530225761235
00659.jpg r:7.449869735864922e-05, g:6.540688627865165e-05, b:5.7530363847035915e-05
00660.jpg r:0.00021841534180566669, g:0.0001874883600976318, b:0.0001389635872328654
00661.jpg r:2.304490772075951e-05, g:3.426832699915394e-05, b:6.273674807744101e-05
00662.jpg r:0.0001683311420492828, g:0.0001782987965270877, b:0.0001880899944808334
00663.jpg r:6.483390461653471e-05, g:6.99879601597786e-05, b:7.21811520634219e-05
00664.jpg r:0.00028038735035806894, g:0.00032119255047291517, b:0.0003668908611871302
00665.jpg r:0.00028576329350471497, g:0.000300561951007694, b:0.00029949776944704354
00666.jpg r:0.00021074642427265644, g:0.0002268052485305816, b:0.00022015998547431082
00667.jpg r:4.670762791647576e-05, g:3.89685774280224e-05, b:3.527779335854575e-05
00668.jpg r:0.0002521118731237948, g:0.0002679083845578134, b:0.000286487047560513
00669.jpg r:0.00020522945851553231, g:0.00023043873079586774, b:0.00025183032266795635
00670.jpg r:0.0006088478257879615, g:0.0005430864403024316, b:0.0003590186533983797
00671.jpg r:0.0001425776572432369, g:0.0001513195165898651, b:0.00014695055142510682
00672.jpg r:0.0005029621534049511, g:0.0005519677069969475, b:0.0005890326574444771
00673.jpg r:0.00024859592667780817, g:0.00027095855330117047, b:0.0002832860336638987
00674.jpg r:0.000587687361985445, g:0.0005933335050940514, b:0.0005800409126095474
00675.jpg r:5.645850978908129e-05, g:6.131194822955877e-05, b:5.916803638683632e-05
00676.jpg r:0.00014914125495124608, g:0.00013738877896685153, b:0.00010390399256721139
00677.jpg r:0.00015163945499807596, g:0.00019987436826340854, b:0.0002373502211412415
00678.jpg r:0.00011766159877879545, g:0.00011345514212734997, b:0.0001019817718770355
00679.jpg r:0.00015696906484663486, g:0.00016238409443758428, b:0.00016329422942362726
